Authority,Botanical Name,Common Name,Council District,Epithet,Genus,Park_Side_Street,Location,Park Name,Side,Site ID,Street,Address,Air Quality Benefits ($),CO2 Avoided (in lbs.),CO2 Sequestered (in lbs.),DBH,Energy Benefits ($),Greenhouse CO2 Benefits ($),kWh Saved,Latitude,Leaf Surface Area (in sq. ft.),Longitude,Pollutants Saved (in lbs.),Property Benefits ($),Site,Stormwater Benefits ($),Stormwater Gallons Saved,Therms Saved,Total Yearly Eco Benefits ($)
Olmsted,ACER GINNALA,"MAPLE, AMUR",Delaware,GINNALA,ACER,Delaware_In_Lot_Parkside Av,"(42.9350459412291, -78.8524853158091)",Delaware,In_Lot,106972,Parkside Av,414,0.13,1.61,1.57,3,6.6,0.01,7.67,42.93504594,18.38,-78.85248532,0.02,11.06,1,0.33,41.05,3.93,18.13
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8440042578069, -78.8067743437683)",Cazenovia,In_Lot,94609,Cazenovia St,161,1.89,24.05,31.88,20,76.39,0.17,114.33,42.84400426,132.43,-78.80677434,0.27,79.68,1,5.69,711.03,42.87,163.82
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Niagara,SACCHARUM,ACER,Prospect_In_Lot_Niagara St,"(42.9012098948116, -78.8931450735104)",Prospect,In_Lot,103252,Niagara St,730,3.08,36.94,41.07,35,113.05,0.23,175.57,42.90120989,182.98,-78.89314507,0.43,110.1,1,15.06,1882.68,62.82,241.51
Olmsted,ACER NEGUNDO,"MAPLE, BOXELDER",North,NEGUNDO,ACER,Riverside_In_Lot_Niagara St,"(42.9579499118754, -78.9096751127455)",Riverside,In_Lot,105203,Niagara St,2505,1.7,22.56,26.83,18,69.89,0.15,107.24,42.95794991,116.19,-78.90967511,0.24,69.91,1,4.88,610.21,38.97,146.53
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9297791827331, -78.8676620219231)",Delaware,In_Lot,98744,Delaware Av,2182,1.04,14.5,13.69,12,46.18,0.08,68.93,42.92977918,71.18,-78.86766202,0.15,42.83,1,2.68,335.2,25.94,92.81
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Masten,PLATANOIDES,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9041822832273, -78.8374900663415)",Mlk Jr.,In_Lot,102229,Parade Ave North,175,2.51,30.52,50.8,26,94.63,0.25,145.05,42.90418228,188,-78.83749007,0.35,113.12,1,8.44,1055.24,52.78,218.95
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9337317561031, -78.8549203626398)",Delaware,In_Lot,106996,Parkside Av,414,0.07,0.88,0.99,2,3.61,0.01,4.2,42.93373176,32.1,-78.85492036,0.01,19.31,1,0.21,25.84,2.14,23.2
Olmsted,ACER X FREEMANII,"MAPLE, FREEMAN",Masten,X,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9059678715156, -78.8420295627895)",Mlk Jr.,In_Lot,102982,Parade Ave North,175,0.06,0.73,0.83,2,3.02,0,3.48,42.90596787,13.65,-78.84202956,0.01,8.22,1,0.17,21.17,1.8,11.46
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8470439819112, -78.809686354339)",Cazenovia,In_Lot,94714,Cazenovia St,161,4.04,46.51,121.73,42,131.11,0.51,221.06,42.84704398,368.7,-78.80968635,0.56,221.84,1,17.53,2190.97,71.12,375.03
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",North,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9348357770872, -78.8676005904237)",Delaware,In_Lot,96103,Delaware Av,2182,0.38,4.85,4.5,6,18.73,0.03,23.06,42.93483578,33.82,-78.86760059,0.06,20.35,1,0.94,117.72,11.01,40.43
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",North,SACCHARINUM,ACER,Riverside_In_Lot_Niagara St,"(42.9540296538662, -78.9069247539251)",Riverside,In_Lot,105276,Niagara St,2505,3.95,45.91,29.59,40,131.18,0.21,218.21,42.95402965,79.69,-78.90692475,0.55,47.95,1,17.24,2155.25,71.46,200.53
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Masten,PLATANOIDES,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9063108577913, -78.8418345268726)",Mlk Jr.,In_Lot,102386,Parade Ave North,175,0.68,8.68,8.14,9,32.2,0.05,41.25,42.90631086,50.53,-78.84183453,0.1,30.4,1,1.69,211.4,18.76,65.02
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9395836409414, -78.8565973428964)",Delaware,In_Lot,99843,Parkside Av,414,2.75,33.47,34.87,31,104.62,0.2,159.1,42.93958364,164.41,-78.85659734,0.39,98.92,1,12.66,1582.29,58.48,219.16
Olmsted,ACER GINNALA,"MAPLE, AMUR",Delaware,GINNALA,ACER,Delaware_In_Lot_Delaware Av,"(42.9327395592563, -78.8661946549736)",Delaware,In_Lot,96916,Delaware Av,2182,0.2,2.5,2.32,4,10.2,0.01,11.87,42.93273956,23.1,-78.86619465,0.03,13.9,1,0.49,60.94,6.07,24.8
Olmsted,ACER RUBRUM,"MAPLE, RED",Niagara,RUBRUM,ACER,Prospect_In_Lot_Niagara St,"(42.9017868249022, -78.8922668072715)",Prospect,In_Lot,111250,Niagara St,779,0.06,0.75,1.02,2,3.16,0.01,3.58,42.90178682,86.22,-78.89226681,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Delaware,SACCHARINUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9359152595233, -78.8647927214428)",Delaware,In_Lot,101476,Parkside Av,414,2.3,28.36,20.51,22,90.74,0.15,134.77,42.93591526,87.49,-78.86479272,0.32,52.64,1,8.37,1045.96,51.04,154.19
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Niagara,SACCHARINUM,ACER,Prospect_In_Lot_Niagara St,"(42.9022912535713, -78.892561073128)",Prospect,In_Lot,103140,Niagara St,779,3.26,38.83,27.81,32,116.09,0.19,184.54,42.90229125,87.9,-78.89256107,0.45,52.89,1,13.16,1644.79,64.09,185.6
Olmsted,ACER X FREEMANII,"MAPLE, FREEMAN",Masten,X,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9037860612746, -78.8388091204894)",Mlk Jr.,In_Lot,105408,Parade Ave North,175,0.28,3.58,3.29,5,14.24,0.02,17,42.90378606,28.24,-78.83880912,0.04,16.99,1,0.69,86.49,8.42,32.23
Olmsted,ACER PSEUDOPLATANUS,"MAPLE, SYCAMORE",South,PSEUDOPLATANUS,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8466205485971, -78.8048659053528)",Cazenovia,In_Lot,95724,Cazenovia St,161,1.99,24.8,34.41,21,79.63,0.19,117.87,42.84662055,140.54,-78.80486591,0.28,84.56,1,6.09,761.43,44.83,172.47
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Masten,SACCHARUM,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9062423246559, -78.8372696030133)",Mlk Jr.,In_Lot,112624,Parade Ave North,175,0.07,0.88,0.99,2,3.61,0.01,4.2,42.90624232,32.1,-78.8372696,0.01,19.31,1,0.21,25.84,2.14,23.2
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Fillmore,SACCHARUM,ACER,Days_In_Lot_Days Park,"(42.8986811824611, -78.8814820531489)",Days,In_Lot,95940,Days Park,86,11.78,296.6,232.61,18,69.74,1.54,103.87,42.89868118,105.6,-78.88148205,1.94,63.54,1,16.08,2009.53,39.2,162.68
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9311697692705, -78.8707572750496)",Delaware,In_Lot,98655,Delaware Av,2182,0.48,6.13,5.71,7,23.22,0.03,29.12,42.93116977,39.39,-78.87075728,0.07,23.7,1,1.19,148.95,13.59,48.63
Olmsted,ACER X FREEMANII,"MAPLE, FREEMAN",Masten,X,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9061128708882, -78.8439955970627)",Mlk Jr.,In_Lot,102821,Parade Ave North,175,0.2,2.5,2.32,4,10.2,0.01,11.87,42.90611287,23.1,-78.8439956,0.03,13.9,1,0.49,60.94,6.07,24.8
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Heacock_In_Lot_Abbott Rd,"(42.8551560283749, -78.8228087654131)",Heacock,In_Lot,107061,Abbott Rd,225,2.09,50.7,43.58,5,14.65,0.29,17.76,42.85515603,85.85,-78.82280877,0.35,51.66,1,3.42,427.75,8.64,72.1
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9336905137973, -78.8767882364217)",Delaware,In_Lot,97307,Delaware Av,2182,1.6,21.82,24.3,17,66.65,0.14,103.7,42.93369051,108.07,-78.87678824,0.23,65.02,1,4.48,559.81,37.02,137.88
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9359478804233, -78.8523458309964)",Delaware,In_Lot,101378,Parkside Av,414,1.89,24.05,31.88,20,76.39,0.17,114.33,42.93594788,132.43,-78.85234583,0.27,79.68,1,5.69,711.03,42.87,163.82
Olmsted,ACER RUBRUM,"MAPLE, RED",Delaware,RUBRUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9388422532118, -78.8596936544495)",Delaware,In_Lot,106840,Parkside Av,414,0.06,0.75,1.02,2,3.16,0.01,3.58,42.93884225,86.22,-78.85969365,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8497358481098, -78.8049951489383)",Cazenovia,In_Lot,97543,Cazenovia St,161,1.7,22.56,26.83,18,69.89,0.15,107.24,42.84973585,116.19,-78.80499515,0.24,69.91,1,4.88,610.21,38.97,146.53
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",North,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9352845984212, -78.873290422353)",Delaware,In_Lot,96225,Delaware Av,2182,1.5,21.07,21.77,16,63.4,0.12,100.16,42.9352846,99.95,-78.87329042,0.22,60.14,1,4.08,509.4,35.06,129.23
Olmsted,ACER PSEUDOPLATANUS,"MAPLE, SYCAMORE",Delaware,PSEUDOPLATANUS,ACER,Delaware_In_Lot_Delaware Av,"(42.9307758471938, -78.8731600017131)",Delaware,In_Lot,98131,Delaware Av,2182,1.4,20.33,19.24,15,60.16,0.11,96.61,42.93077585,91.83,-78.87316,0.2,55.25,1,3.67,459,33.11,120.59
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Niagara,SACCHARUM,ACER,Front_In_Lot_Busti Av,"(42.9021011459702, -78.8984666742103)",Front,In_Lot,105103,Busti Av,952,0.14,1.86,1.69,3,7.29,0.01,8.84,42.90210115,36.74,-78.89846667,0.02,22.11,1,0.44,55.28,4.3,29.99
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",South,SACCHARINUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8451951932032, -78.7997139382593)",Cazenovia,In_Lot,95520,Cazenovia St,161,4.36,50.03,27.91,50,139.13,0.2,237.8,42.84519519,69.01,-78.79971394,0.6,41.52,1,19.89,2486.08,75.15,205.1
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Niagara,SACCHARUM,ACER,Front_In_Lot_Busti Av,"(42.9000558415307, -78.8950120403738)",Front,In_Lot,105060,Busti Av,952,0.14,1.86,1.69,3,7.29,0.01,8.84,42.90005584,36.74,-78.89501204,0.02,22.11,1,0.44,55.28,4.3,29.99
Olmsted,ACER TATARICUM,"MAPLE, TATARIAN",Delaware,TATARICUM,ACER,Delaware_In_Lot_Delaware Av,"(42.9328956954482, -78.8676281618474)",Delaware,In_Lot,96921,Delaware Av,2182,1.5,21.07,21.77,16,63.4,0.12,100.16,42.9328957,99.95,-78.86762816,0.22,60.14,1,4.08,509.4,35.06,129.23
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",South,SACCHARUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8516098676605, -78.808337511577)",Cazenovia,In_Lot,97581,Cazenovia St,161,2.92,35.3,37.87,33,109.2,0.21,167.77,42.85160987,173.69,-78.80833751,0.41,104.51,1,13.81,1725.66,60.87,230.66
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8489794904192, -78.8113577972659)",Cazenovia,In_Lot,94904,Cazenovia St,161,1.04,14.5,13.69,12,46.18,0.08,68.93,42.84897949,71.18,-78.8113578,0.15,42.83,1,2.68,335.2,25.94,92.81
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9322097605158, -78.8738953599064)",Delaware,In_Lot,97413,Delaware Av,2182,1.4,20.33,19.24,15,60.16,0.11,96.61,42.93220976,91.83,-78.87389536,0.2,55.25,1,3.67,459,33.11,120.59
Olmsted,ACER RUBRUM,"MAPLE, RED",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.849027059475, -78.8063789584153)",Cazenovia,In_Lot,97468,Cazenovia St,161,2.23,27.97,14.09,23,89.11,0.12,132.92,42.84902706,75.33,-78.80637896,0.32,45.33,1,8.1,1012.72,50.06,144.89
Olmsted,ACER PENSYLVANICUM,"MAPLE, STRIPED",Delaware,PENSYLVANICUM,ACER,Delaware_In_Lot_Delaware Av,"(42.9306124120585, -78.8733243608688)",Delaware,In_Lot,101684,Delaware Av,2182,0.06,0.73,0.83,2,3.02,0,3.48,42.93061241,13.65,-78.87332436,0.01,8.22,1,0.17,21.17,1.8,11.46
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Fillmore,SACCHARUM,ACER,Days_In_Lot_Days Park,"(42.8991711287648, -78.8805525991077)",Days,In_Lot,106246,Days Park,86,0.91,21.79,19.78,3,7.29,0.13,8.84,42.89917113,36.74,-78.8805526,0.15,22.11,1,1.1,137.41,4.3,31.53
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Fillmore,SACCHARUM,ACER,Days_In_Lot_Days Park,"(42.8985835342353, -78.8812636087372)",Days,In_Lot,95920,Days Park,86,14.14,336.51,302.2,22,81.65,1.95,117.85,42.89858353,123.91,-78.88126361,2.29,74.56,1,21.31,2663.36,46.27,193.61
Olmsted,ACER PSEUDOPLATANUS,"MAPLE, SYCAMORE",Delaware,PSEUDOPLATANUS,ACER,Delaware_In_Lot_Delaware Av,"(42.9307155953894, -78.8700960301133)",Delaware,In_Lot,98687,Delaware Av,2182,1.99,24.8,34.41,21,79.63,0.19,117.87,42.9307156,140.54,-78.87009603,0.28,84.56,1,6.09,761.43,44.83,172.47
Olmsted,ACER RUBRUM,"MAPLE, RED",Delaware,RUBRUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9353528366087, -78.8587434993979)",Delaware,In_Lot,101849,Parkside Av,414,0.06,0.75,1.02,2,3.16,0.01,3.58,42.93535284,86.22,-78.8587435,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9294355297155, -78.8689895428744)",Delaware,In_Lot,98944,Delaware Av,2182,1.79,23.31,29.35,19,73.14,0.16,110.79,42.92943553,124.31,-78.86898954,0.26,74.79,1,5.28,660.62,40.92,155.17
Olmsted,ACER PENSYLVANICUM,"MAPLE, STRIPED",Delaware,PENSYLVANICUM,ACER,Delaware_In_Lot_Delaware Av,"(42.9304000645834, -78.8732935010671)",Delaware,In_Lot,101680,Delaware Av,2182,0.06,0.73,0.83,2,3.02,0,3.48,42.93040006,13.65,-78.8732935,0.01,8.22,1,0.17,21.17,1.8,11.46
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Delaware Av,"(42.930912292645, -78.871991076184)",Delaware,In_Lot,98326,Delaware Av,2182,2.5,30.74,30.36,28,97.75,0.18,146.09,42.93091229,150.48,-78.87199108,0.35,90.54,1,10.94,1367.22,54.89,201.92
Olmsted,ACER PSEUDOPLATANUS,"MAPLE, SYCAMORE",Delaware,PSEUDOPLATANUS,ACER,Delaware_In_Lot_Parkside Av,"(42.9405159598951, -78.8550722313587)",Delaware,In_Lot,99391,Parkside Av,414,2.51,30.52,50.8,26,94.63,0.25,145.05,42.94051596,188,-78.85507223,0.35,113.12,1,8.44,1055.24,52.78,218.95
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Parkside Av,"(42.94035904799, -78.8529147008374)",Delaware,In_Lot,99166,Parkside Av,414,1.45,20.56,14.6,16,63.64,0.1,97.74,42.94035905,96.32,-78.8529147,0.21,57.95,1,4.94,616.99,35.48,128.08
Olmsted,ACER PENSYLVANICUM,"MAPLE, STRIPED",Delaware,PENSYLVANICUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9344266370679, -78.8517146019367)",Delaware,In_Lot,101826,Parkside Av,414,0.06,0.73,0.83,2,3.02,0,3.48,42.93442664,13.65,-78.8517146,0.01,8.22,1,0.17,21.17,1.8,11.46
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9346127835998, -78.8650556574847)",Delaware,In_Lot,101603,Parkside Av,414,1.97,24.8,22.27,22,81.65,0.14,117.85,42.93461278,123.91,-78.86505566,0.28,74.56,1,7.77,971.02,46.27,166.1
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",North,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9342642183754, -78.8682744403679)",Delaware,In_Lot,96026,Delaware Av,2182,0.8,10.62,9.99,10,36.85,0.06,50.48,42.93426422,57.41,-78.86827444,0.12,34.55,1,2.02,252.67,21.15,74.28
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9341835264892, -78.8537537591169)",Delaware,In_Lot,101348,Parkside Av,414,0.07,0.88,0.99,2,3.61,0.01,4.2,42.93418353,32.1,-78.85375376,0.01,19.31,1,0.21,25.84,2.14,23.2
Olmsted,ACER RUBRUM,"MAPLE, RED",North,RUBRUM,ACER,Riverside_In_Lot_Niagara St,"(42.955009068128, -78.9067398365846)",Riverside,In_Lot,105909,Niagara St,2505,0.06,0.75,1.02,2,3.16,0.01,3.58,42.95500907,86.22,-78.90673984,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9337148723692, -78.8522045441298)",Delaware,In_Lot,100853,Parkside Av,414,1.89,24.05,31.88,20,76.39,0.17,114.33,42.93371487,132.43,-78.85220454,0.27,79.68,1,5.69,711.03,42.87,163.82
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",South,PLATANOIDES,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8430851466859, -78.8056065956442)",Cazenovia,In_Lot,94774,Cazenovia St,161,2.3,28.23,44.25,24,88.63,0.23,134.18,42.84308515,169.02,-78.8056066,0.32,101.7,1,7.5,937.72,49.6,200.36
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Masten,SACCHARINUM,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9038828218708, -78.8374137396138)",Mlk Jr.,In_Lot,102213,Parade Ave North,175,2.69,32.78,23.79,26,101.95,0.17,155.82,42.90388282,88.8,-78.83741374,0.38,53.43,1,10.23,1279.02,56.9,168.48
Olmsted,ACER NEGUNDO,"MAPLE, BOXELDER",Delaware,NEGUNDO,ACER,Delaware_In_Lot_Delaware Av,"(42.9313463944381, -78.8750334934087)",Delaware,In_Lot,98425,Delaware Av,2182,1.16,16.44,15.54,13,50.83,0.09,78.16,42.93134639,78.06,-78.87503349,0.17,46.97,1,3.01,376.46,28.33,102.07
Olmsted,ACER RUBRUM 'RED SUNSET',"MAPLE, RED SUNSET",South,RUBRUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8477964647167, -78.8046048508331)",Cazenovia,In_Lot,107106,Cazenovia St,161,0.13,1.61,1.57,3,6.6,0.01,7.67,42.84779646,18.38,-78.80460485,0.02,11.06,1,0.33,41.05,3.93,18.13
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9346471642135, -78.8516679390639)",Delaware,In_Lot,100953,Parkside Av,414,1.79,23.31,29.35,19,73.14,0.16,110.79,42.93464716,124.31,-78.85166794,0.26,74.79,1,5.28,660.62,40.92,155.17
Olmsted,ACER RUBRUM,"MAPLE, RED",Masten,RUBRUM,ACER,Mlk Jr._In_Lot_Parade Ave North,"(42.9044179291792, -78.8444169000264)",Mlk Jr.,In_Lot,107207,Parade Ave North,175,0.13,1.68,1.76,3,6.79,0.01,7.96,42.90441793,86.12,-78.8444169,0.02,51.82,1,0.58,71.96,4.03,59.32
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",South,SACCHARINUM,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8436206226398, -78.7981580695941)",Cazenovia,In_Lot,95487,Cazenovia St,161,26.44,586.11,326.95,55,139.13,2.37,237.8,42.84362062,69.01,-78.79815807,4.07,41.52,1,49.44,6179.68,75.15,258.89
Olmsted,ACER X FREEMANII,"MAPLE, FREEMAN",Delaware,X,ACER,Delaware_In_Lot_Delaware Av,"(42.9285083711167, -78.8673217341457)",Delaware,In_Lot,97075,Delaware Av,2182,0.38,4.85,4.5,6,18.73,0.03,23.06,42.92850837,33.82,-78.86732173,0.06,20.35,1,0.94,117.72,11.01,40.43
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9384758337586, -78.8608491988222)",Delaware,In_Lot,100069,Parkside Av,414,1.28,18.39,17.39,14,55.49,0.1,87.39,42.93847583,84.95,-78.8608492,0.19,51.11,1,3.34,417.73,30.72,111.33
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",North,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9348187389966, -78.8675823408102)",Delaware,In_Lot,96107,Delaware Av,2182,0.38,4.85,4.5,6,18.73,0.03,23.06,42.93481874,33.82,-78.86758234,0.06,20.35,1,0.94,117.72,11.01,40.43
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9285949261412, -78.8673449539493)",Delaware,In_Lot,99070,Delaware Av,2182,0.8,10.62,9.99,10,36.85,0.06,50.48,42.92859493,57.41,-78.86734495,0.12,34.55,1,2.02,252.67,21.15,74.28
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",North,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9346245625769, -78.8736489387838)",Delaware,In_Lot,96242,Delaware Av,2182,1.04,14.5,13.69,12,46.18,0.08,68.93,42.93462456,71.18,-78.87364894,0.15,42.83,1,2.68,335.2,25.94,92.81
Olmsted,ACER PENSYLVANICUM,"MAPLE, STRIPED",Delaware,PENSYLVANICUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9340215416307, -78.8522758726399)",Delaware,In_Lot,106229,Parkside Av,414,0.02,0.19,0.3,1,0.81,0,0.92,42.93402154,7.53,-78.85227587,0,4.53,1,0.06,7.48,0.49,5.42
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Parkside Av,"(42.9371877857281, -78.850863975327)",Delaware,In_Lot,99570,Parkside Av,414,1.5,21.07,21.77,16,63.4,0.12,100.16,42.93718779,99.95,-78.85086398,0.22,60.14,1,4.08,509.4,35.06,129.23
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9298174008104, -78.8689611297415)",Delaware,In_Lot,99113,Delaware Av,2182,1.7,22.56,26.83,18,69.89,0.15,107.24,42.9298174,116.19,-78.86896113,0.24,69.91,1,4.88,610.21,38.97,146.53
Olmsted,ACER PSEUDOPLATANUS,"MAPLE, SYCAMORE",South,PSEUDOPLATANUS,ACER,Cazenovia_In_Lot_Cazenovia St,"(42.8481953050996, -78.8051732892604)",Cazenovia,In_Lot,97891,Cazenovia St,161,3.3,39.09,82.58,34,114.98,0.37,185.8,42.84819531,272.76,-78.80517329,0.46,164.12,1,12.69,1586.22,63.18,295.46
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9303364436761, -78.8707916299005)",Delaware,In_Lot,98616,Delaware Av,2182,1.5,21.07,21.77,16,63.4,0.12,100.16,42.93033644,99.95,-78.87079163,0.22,60.14,1,4.08,509.4,35.06,129.23
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",North,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9348931371625, -78.8735938869661)",Delaware,In_Lot,96265,Delaware Av,2182,1.79,23.31,29.35,19,73.14,0.16,110.79,42.93489314,124.31,-78.87359389,0.26,74.79,1,5.28,660.62,40.92,155.17
Olmsted,ACER RUBRUM,"MAPLE, RED",Delaware,RUBRUM,ACER,Delaware_In_Lot_Parkside Av,"(42.941136067605, -78.8541416735025)",Delaware,In_Lot,105730,Parkside Av,414,0.06,0.75,1.02,2,3.16,0.01,3.58,42.94113607,86.22,-78.85414167,0.01,51.88,1,0.24,30.61,1.89,55.35
Olmsted,ACER SACCHARUM,"MAPLE, SUGAR",Delaware,SACCHARUM,ACER,Delaware_In_Lot_Parkside Av,"(42.936661423182, -78.8544397881036)",Delaware,In_Lot,100298,Parkside Av,414,3.47,40.97,49.14,40,122.36,0.26,194.75,42.93666142,206.19,-78.85443979,0.48,124.06,1,18.24,2279.52,67.53,268.39
Olmsted,ACER PLATANOIDES,"MAPLE, NORWAY",Delaware,PLATANOIDES,ACER,Delaware_In_Lot_Delaware Av,"(42.9291427281559, -78.8674275008118)",Delaware,In_Lot,99082,Delaware Av,2182,0.68,8.68,8.14,9,32.2,0.05,41.25,42.92914273,50.53,-78.8674275,0.1,30.4,1,1.69,211.4,18.76,65.02
Olmsted,ACER SACCHARINUM,"MAPLE, SILVER",Delaware,SACCHARINUM,ACER,Delaware_In_Lot_Parkside Av,"(42.9341138236343, -78.8614900853877)",Delaware,In_Lot,101137,Parkside Av,414,4.03,46.74,29.25,41,132.77,0.21,222.14,42.93411382,77.55,-78.86149009,0.56,46.66,1,17.77,2221.55,72.2,201.45
